,DistrictId,Rooms,Square,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
6379,21,3.0,58.4553083716304,6.0,9.0,9.0,1977,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
6380,1,1.0,40.022501432366326,1.0,8.0,8.0,2018,0.007122317,1,264,0,0,1,0,1,0,1,0,1
6381,53,2.0,53.49483297798791,8.0,12.0,12.0,1984,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
6383,94,1.0,44.82848651103262,10.0,11.0,18.0,2013,0.282797669,33,8667,2,0,6,0,1,0,1,0,1
6384,84,2.0,45.20368889355305,5.0,3.0,5.0,1964,0.14966637300000002,22,4789,2,4,1,0,1,0,1,0,1
6385,128,1.0,42.180392136280425,8.0,13.0,14.0,1993,0.0,27,4798,0,2,8,0,1,0,1,0,1
6386,39,1.0,33.67506420210404,6.0,8.0,9.0,1970,0.428825818,25,5011,8,0,2,0,1,0,1,0,1
6387,23,1.0,29.882743395328887,9.0,4.0,12.0,2017,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1
6388,59,2.0,69.42182020869224,0.0,6.0,6.0,2017,0.019508796,37,7687,11,5,5,0,1,0,1,0,1
6389,53,1.0,38.26231134290524,9.0,3.0,12.0,1970,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
6390,2,1.0,40.99191246201483,8.0,12.0,16.0,1977,0.130617806,39,10418,9,1,9,0,1,0,1,0,1
6392,1,1.0,4.525735631114873,1.0,1.0,1.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
6394,84,2.0,40.76376574602686,6.0,9.0,9.0,1975,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
6395,1,1.0,42.25290697682539,1.0,6.0,9.0,2018,0.007122317,1,264,0,0,1,0,1,0,1,0,1
6397,153,2.0,58.320378741052046,9.0,8.0,12.0,1993,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
6398,21,1.0,33.06696178136486,5.0,3.0,5.0,1967,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
6399,21,1.0,32.58555728807074,6.0,5.0,9.0,1969,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
6400,108,2.0,60.74938321403846,8.0,7.0,7.0,1958,0.0,25,5027,4,1,1,0,1,0,1,0,1
6402,52,1.0,42.19165286502179,7.0,15.0,17.0,2007,0.371148999,34,7065,1,2,5,0,1,0,1,0,1
6403,21,1.0,39.0835481331601,6.0,3.0,9.0,1972,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
6404,99,2.0,66.00466354638883,10.0,4.0,17.0,1995,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
6405,110,1.0,34.723467864756266,10.0,13.0,24.0,2000,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
6406,10,3.0,64.91432574566124,7.0,8.0,9.0,1970,0.089039719,33,7976,5,0,11,0,1,0,1,0,1
6408,77,1.0,35.831411582891505,6.0,9.0,9.0,1977,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1
6409,8,1.0,41.55312394606192,7.0,9.0,9.0,1990,0.458174486,26,4439,1,1,5,0,1,1,0,0,1
6410,39,2.0,60.47741090338466,8.0,19.0,21.0,1991,0.428825818,25,5011,8,0,2,0,1,0,1,0,1
6411,99,2.0,42.94289019051726,6.0,12.0,12.0,1969,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
6412,37,3.0,50.12917190182301,5.0,1.0,9.0,1974,0.127811589,28,7287,5,1,3,0,1,0,1,0,1
6413,99,2.0,46.83906742011983,5.0,8.0,9.0,1970,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
6414,63,1.0,51.055901257883946,8.0,17.0,17.0,2016,0.23861713,26,3889,6,3,6,0,1,0,1,0,1
6415,9,3.0,83.34132288421362,8.0,8.0,14.0,1998,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
6416,99,1.0,37.58543429408328,9.0,12.0,16.0,1979,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
6420,26,2.0,63.50832247671888,10.0,11.0,16.0,1986,0.0,36,6714,2,0,2,0,1,0,1,0,1
6422,88,1.0,38.62616437739987,9.0,10.0,16.0,1980,0.127375905,43,8429,3,3,9,0,1,0,1,0,1
6423,27,3.0,78.42420264316898,10.0,13.0,22.0,2019,0.211401214,9,1892,0,0,1,0,1,0,1,0,1
6424,85,2.0,47.73200889958543,5.0,9.0,9.0,1979,0.037177818,52,11217,1,1,7,0,1,0,1,0,1
6425,49,1.0,42.12160341496365,8.0,4.0,17.0,2008,0.020741326,24,5613,5,2,5,0,1,0,1,0,1
6426,192,2.0,48.96300863868005,5.0,4.0,9.0,1969,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
6427,79,1.0,43.77412249936992,8.0,11.0,14.0,1970,0.307466659,30,5048,9,2,5,0,1,1,0,0,1
6428,170,1.0,34.61915561052068,8.0,4.0,14.0,1974,0.21843974,21,4472,6,4,7,0,1,0,1,1,0
6429,29,1.0,36.43062833308925,9.0,12.0,12.0,1968,0.069660344,31,6119,4,1,2,0,1,0,1,0,1
6430,9,1.0,46.64466371052094,8.0,9.0,14.0,1997,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
6431,27,2.0,52.900394349909476,8.0,4.0,12.0,1988,0.211401214,9,1892,0,0,1,0,1,0,1,0,1
6432,6,1.0,42.37821419162579,1.0,1.0,1.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
6433,5,1.0,33.93883390216411,5.0,1.0,5.0,1968,0.150817539,16,3433,4,4,5,0,1,0,1,0,1
6434,21,1.0,36.33760824945361,5.0,3.0,5.0,1961,0.034331497,25,5487,3,0,4,0,1,0,1,0,1
6435,47,1.0,38.08291293146451,8.0,1.0,14.0,2002,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1
6436,119,1.0,30.331459646401,6.0,7.0,9.0,1969,0.000995363,42,7651,1,1,5,0,1,0,1,0,1
6437,44,1.0,38.60736826997614,8.0,6.0,17.0,1985,0.036122292,24,4378,0,1,1,0,1,0,1,0,1
6438,3,3.0,65.1172141378549,10.0,1.0,12.0,1976,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
6439,24,3.0,75.45295462681956,8.0,6.0,9.0,1990,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
6440,78,2.0,45.35447718531494,6.0,9.0,9.0,1973,0.092290642,21,4346,2,1,2,0,1,0,1,0,1
6441,1,1.0,42.9480693075628,1.0,9.0,17.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
6442,124,2.0,38.385068173263605,6.0,7.0,14.0,1975,0.16909109,19,3856,10,2,5,0,1,0,1,0,1
6443,9,1.0,41.02584486087945,8.0,4.0,14.0,1994,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
6446,135,3.0,96.04848255605506,17.0,4.0,10.0,1959,0.007658515,35,7077,56,3,19,0,1,0,1,0,1
6447,120,2.0,57.041145322667894,9.0,15.0,17.0,1991,0.0006991189999999999,14,3369,24,0,3,0,1,0,1,0,1
6449,121,1.0,41.339323770725436,8.0,8.0,14.0,1990,0.212515361,19,3293,16,3,7,0,1,0,1,0,1
6450,53,2.0,60.7270380986098,1.0,16.0,16.0,2016,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
6451,24,4.0,155.93002308219886,15.0,6.0,22.0,2012,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
6454,75,2.0,51.707209454066856,7.0,2.0,6.0,1957,0.122090347,29,6566,7,4,0,0,1,0,1,0,1
6457,190,3.0,67.42646132403105,8.0,9.0,9.0,1967,0.0,30,7538,87,5,5,0,1,0,1,0,1
6458,38,3.0,77.72373339931231,10.0,17.0,17.0,2006,0.060753049,15,2787,2,0,7,0,1,0,1,0,1
6459,30,2.0,104.51189447454391,6.0,25.0,39.0,2009,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1
6461,104,3.0,75.77759870899308,9.0,2.0,9.0,1985,0.327018035,12,2270,23,1,0,0,1,0,1,0,1
6462,6,3.0,82.80487248617537,1.0,15.0,17.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
6463,54,2.0,44.12702159418701,5.0,6.0,9.0,1966,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
6464,10,2.0,46.581230845762526,6.0,5.0,9.0,1970,0.089039719,33,7976,5,0,11,0,1,0,1,0,1
6465,61,3.0,61.57184437519285,6.0,4.0,9.0,1977,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
6467,27,1.0,39.23671338883684,8.0,3.0,4.0,2003,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
6468,8,3.0,76.46728724305476,10.0,5.0,17.0,1986,0.092290642,21,4346,2,1,2,0,1,0,1,0,1
6469,121,2.0,58.923330566342145,10.0,10.0,10.0,1984,0.212515361,19,3293,16,3,7,0,1,0,1,0,1
6470,46,3.0,64.00990804921493,6.0,6.0,9.0,1972,0.188783766,31,6137,4,0,1,0,1,0,1,0,1
6471,21,1.0,34.252764508743624,6.0,2.0,5.0,1963,0.034331497,25,5487,3,0,4,0,1,0,1,0,1
6472,78,1.0,40.79511356208956,10.0,4.0,14.0,1999,0.219006007,28,6746,3,1,4,0,1,0,1,0,1
6473,59,1.0,38.72607306537846,9.0,12.0,12.0,1972,0.309479124,35,7715,4,0,6,0,1,0,1,0,1
6475,46,1.0,41.69659386113778,1.0,9.0,9.0,2015,0.0,47,11319,0,3,5,0,1,0,1,0,1
6477,142,2.0,45.26138814007078,5.0,2.0,5.0,1964,0.051942062,17,4017,7,2,0,0,1,0,1,0,1
6479,93,1.0,41.41276894700758,8.0,6.0,12.0,1982,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
6480,13,3.0,89.0786746552485,10.0,15.0,16.0,2005,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
6481,3,1.0,46.82863839712961,8.0,13.0,16.0,2007,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
6483,58,2.0,51.025726736745156,7.0,4.0,14.0,2005,0.14890389099999998,9,1952,1,3,2,0,1,0,1,0,1
6484,85,3.0,75.57682064031272,10.0,13.0,16.0,1983,0.037177818,52,11217,1,1,7,0,1,0,1,0,1
6485,170,3.0,84.43656207006836,10.0,5.0,12.0,2002,0.21843974,21,4472,6,4,7,0,1,0,1,1,0
6486,18,3.0,76.97476064000577,10.0,12.0,17.0,1999,0.0,30,5562,0,0,5,0,1,0,1,1,0
6488,123,2.0,55.28391423588789,8.0,13.0,14.0,2002,0.0,47,11319,0,3,5,0,1,0,1,0,1
6489,27,3.0,120.7952310978832,1.0,10.0,12.0,2019,0.072157581,2,629,1,0,0,0,1,0,1,1,0
6490,11,2.0,55.66120924897666,1.0,5.0,9.0,1974,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1
6491,54,2.0,38.94102600855078,6.0,4.0,9.0,1970,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
6492,21,2.0,38.6424073843227,7.0,4.0,12.0,1966,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
6494,58,2.0,42.87525672638054,6.0,6.0,12.0,1970,0.307466659,30,5048,9,2,5,0,1,1,0,0,1
6496,21,2.0,52.096981727127144,8.0,12.0,12.0,1971,0.034331497,25,5487,3,0,4,0,1,0,1,0,1
6497,23,2.0,52.54010744455442,1.0,3.0,3.0,1977,0.005767451,1,388,0,0,0,0,1,0,1,0,1
6498,94,3.0,61.411200239881325,5.0,9.0,9.0,1976,0.127375905,43,8429,3,3,9,0,1,0,1,0,1
6499,84,2.0,49.42819850646502,9.0,14.0,14.0,1976,0.14966637300000002,22,4789,2,4,1,0,1,0,1,0,1
6501,67,1.0,42.142800055846074,8.0,12.0,17.0,2000,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1
6502,23,3.0,104.200078409552,1.0,25.0,25.0,1977,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
6505,128,1.0,42.557062384528066,8.0,13.0,17.0,1993,0.0,27,4798,0,2,8,0,1,0,1,0,1
6506,101,2.0,47.387953857277346,5.0,4.0,5.0,1969,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
6507,1,2.0,62.37532900077915,0.0,22.0,22.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
6508,1,2.0,56.30673650946182,8.0,10.0,14.0,1977,0.025609157,33,5261,0,3,1,0,1,0,1,0,1
6509,27,1.0,45.76959279505709,1.0,7.0,9.0,2017,0.017647053,2,469,0,0,0,0,1,0,1,0,1
6511,70,3.0,71.78210465426531,7.0,16.0,16.0,1977,0.002211665,39,7614,3,1,5,0,1,0,1,1,0
6512,52,1.0,37.38976733849772,7.0,15.0,17.0,2007,0.371148999,34,7065,1,2,5,0,1,0,1,0,1
6513,21,2.0,43.28277493388888,5.0,4.0,5.0,1965,0.034331497,25,5487,3,0,4,0,1,0,1,0,1
6514,6,2.0,68.49563568781176,1.0,6.0,17.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
6515,48,3.0,95.2101094940806,1.0,1.0,1.0,2014,0.041124634,46,9515,5,1,10,0,1,0,1,0,1
6516,78,1.0,26.47400856781837,6.0,7.0,9.0,1974,0.219006007,28,6746,3,1,4,0,1,0,1,0,1
6517,62,1.0,50.022583201627796,1.0,1.0,1.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0
6519,78,1.0,41.71278490541047,7.0,9.0,17.0,2004,0.219006007,28,6746,3,1,4,0,1,0,1,0,1
6520,58,1.0,40.445091543397155,8.0,1.0,17.0,1996,0.060753049,15,2787,2,0,7,0,1,0,1,0,1
6521,45,2.0,62.816125221148475,1.0,22.0,25.0,2017,0.195781053,23,5212,6,3,2,0,1,0,1,0,1
6523,27,1.0,36.518908790701936,0.0,18.0,25.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0
6524,75,1.0,40.684031701267735,10.0,16.0,16.0,1985,0.307466659,30,5048,9,2,5,0,1,1,0,0,1
6525,120,3.0,58.964244575852724,6.0,6.0,9.0,1976,0.341071945,27,5664,48,3,11,0,1,0,1,0,1
6529,58,1.0,41.05990020829388,8.0,5.0,10.0,2001,0.31019913,11,2748,1,0,0,0,1,0,1,0,1
6532,48,1.0,40.04461772789559,8.0,13.0,16.0,1989,0.041124634,46,9515,5,1,10,0,1,0,1,0,1
6533,101,1.0,26.93009797821492,3.0,3.0,5.0,1969,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
6534,29,1.0,32.04053012294702,5.0,5.0,5.0,1961,0.069660344,31,6119,4,1,2,0,1,0,1,0,1
6535,34,2.0,75.84973204664206,1.0,1.0,1.0,2016,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
6537,27,4.0,100.85591059836969,1.0,1.0,1.0,2019,0.072157581,2,629,1,0,0,0,1,0,1,1,0
6538,90,3.0,73.43794948470516,10.0,9.0,17.0,1990,0.246031548,22,3151,4,3,3,0,1,1,0,0,1
6539,129,3.0,84.60159345177007,10.0,6.0,8.0,1963,0.020741326,24,5613,5,2,5,0,1,0,1,0,1
6540,114,2.0,46.03539660627121,5.0,6.0,7.0,1962,0.327018035,12,2270,23,1,0,0,1,0,1,0,1
6541,18,3.0,77.67481233501586,10.0,4.0,17.0,1998,0.0,30,5562,0,0,5,0,1,0,1,1,0
6542,23,2.0,64.47319021945094,1.0,6.0,17.0,2016,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
6543,13,1.0,33.040495132901945,5.0,7.0,17.0,2004,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0
6544,48,2.0,83.09041567389127,1.0,1.0,1.0,2016,0.041124634,46,9515,5,1,10,0,1,0,1,0,1
6546,130,3.0,55.08210259139247,6.0,4.0,16.0,1970,0.21843974,21,4472,6,4,7,0,1,0,1,1,0
6548,2,2.0,90.84747357678812,18.0,3.0,18.0,2016,0.309479124,35,7715,4,0,6,0,1,0,1,0,1
6549,109,2.0,46.17036431852253,6.0,8.0,9.0,1978,0.1363303,30,6141,10,3,6,0,1,0,1,0,1
6550,88,1.0,43.60157550613255,8.0,9.0,12.0,1983,0.127375905,43,8429,3,3,9,0,1,0,1,0,1
6551,17,1.0,32.840310995365016,6.0,5.0,10.0,1969,0.0,18,3374,5,1,2,0,1,0,1,0,1
6552,17,1.0,48.04695652967671,11.0,3.0,24.0,2011,0.093442564,23,4635,5,2,4,0,1,0,1,0,1
6554,111,1.0,43.08313861810571,8.0,12.0,12.0,1984,0.093442564,23,4635,5,2,4,0,1,0,1,0,1
6555,167,2.0,56.182108387213276,9.0,1.0,5.0,1959,0.051942062,17,4017,7,2,0,0,1,0,1,0,1
6557,41,1.0,31.642468107750005,6.0,3.0,3.0,1963,0.036122292,24,4378,0,1,1,0,1,0,1,0,1
6559,11,2.0,46.919705778152164,6.0,14.0,14.0,1972,0.038692987000000005,28,6533,1,2,5,0,1,0,1,0,1
6560,49,3.0,58.17728425231226,5.0,2.0,9.0,1965,0.020741326,24,5613,5,2,5,0,1,0,1,0,1
6561,128,3.0,65.43476827497588,7.0,8.0,9.0,1957,0.0,27,4798,0,2,8,0,1,0,1,0,1
6562,101,1.0,50.15011554529976,10.0,5.0,14.0,2013,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
6563,53,3.0,73.63578631797326,7.0,12.0,12.0,1981,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
6564,1,1.0,41.32192373106805,7.0,17.0,17.0,2012,0.007122317,1,264,0,0,1,0,1,0,1,0,1
6565,46,2.0,56.5279883479152,9.0,3.0,17.0,2004,0.0,47,11319,0,3,5,0,1,0,1,0,1
6566,6,1.0,40.33590969727746,10.0,10.0,17.0,2013,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
6567,1,1.0,40.3291743302681,9.0,15.0,17.0,2014,0.007122317,1,264,0,0,1,0,1,0,1,0,1
6570,9,2.0,47.186063617667564,5.0,9.0,9.0,1971,0.31019913,11,2748,1,0,0,0,1,0,1,0,1
6571,178,2.0,43.02702019410984,6.0,10.0,12.0,1970,0.212515361,19,3293,16,3,7,0,1,0,1,0,1
6572,23,3.0,79.50357010215906,12.0,9.0,17.0,2011,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
6573,25,3.0,82.19914537872707,10.0,15.0,15.0,2017,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
6574,128,1.0,39.97393027083443,8.0,8.0,14.0,1992,0.0,27,4798,0,2,8,0,1,0,1,0,1
6576,93,3.0,75.34522556379589,10.0,1.0,17.0,2006,0.0,27,4798,0,2,8,0,1,0,1,0,1
6577,80,2.0,54.85110563000556,8.0,13.0,14.0,1989,0.0,39,8647,0,0,5,0,1,0,1,0,1
6578,166,2.0,67.91201022754062,7.0,2.0,8.0,1962,0.174739084,17,3379,9,0,3,0,1,0,1,0,1
6579,27,1.0,72.48674130683804,20.0,6.0,6.0,2017,0.07542368,11,3097,0,0,0,0,1,0,1,0,1
6581,79,1.0,32.805838872313444,6.0,1.0,5.0,1968,0.307466659,30,5048,9,2,5,0,1,1,0,0,1
6583,27,2.0,60.08289151141722,1.0,8.0,15.0,1977,0.211401214,9,1892,0,0,1,0,1,0,1,0,1
6584,57,1.0,38.48525196110102,8.0,17.0,17.0,1992,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0
6586,75,1.0,41.175722555795225,8.0,4.0,17.0,1990,0.307466659,30,5048,9,2,5,0,1,1,0,0,1
6587,9,3.0,91.5360404221077,1.0,5.0,9.0,2016,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
6588,27,1.0,44.417335213280325,1.0,12.0,12.0,2015,0.017647053,2,469,0,0,0,0,1,0,1,0,1
6590,90,1.0,27.09844138894386,3.0,3.0,5.0,1965,0.265088676,37,5288,0,3,2,0,1,0,1,0,1
6594,89,1.0,36.992899406096605,5.0,8.0,8.0,1966,0.0,25,5027,4,1,1,0,1,0,1,0,1
6595,94,1.0,45.42134324527114,11.0,1.0,1.0,2017,0.282797669,33,8667,2,0,6,0,1,0,1,0,1
6596,147,3.0,66.06970037549142,7.0,4.0,12.0,1996,0.319809354,25,4756,16,5,8,0,1,0,1,0,1
6597,65,2.0,36.83238503782707,5.0,5.0,9.0,1969,0.081943463,20,2738,20,1,4,0,1,0,1,0,1
6600,88,1.0,44.998499348395825,10.0,12.0,17.0,2016,0.127375905,43,8429,3,3,9,0,1,0,1,0,1
6601,53,2.0,43.92998332703691,5.0,4.0,5.0,1963,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
6602,42,2.0,61.20928734255386,12.0,10.0,17.0,2006,0.158249043,21,5731,0,1,0,0,1,0,1,0,1
6603,75,3.0,71.06481674000452,7.0,13.0,16.0,1984,0.307466659,30,5048,9,2,5,0,1,1,0,0,1
6604,27,2.0,67.54300283955206,1.0,9.0,17.0,2016,0.017647053,2,469,0,0,0,0,1,0,1,0,1
6605,25,1.0,43.32220144281334,10.0,19.0,25.0,2012,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
6606,2,1.0,36.18683043530894,5.0,5.0,5.0,1966,0.130617806,39,10418,9,1,9,0,1,0,1,0,1
6608,144,3.0,89.30671116211225,12.0,5.0,17.0,2007,0.306977489,27,5148,14,5,7,0,1,0,1,0,1
6609,0,1.0,38.17827735647398,0.0,17.0,17.0,2016,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
6610,100,2.0,47.994454231859685,5.0,2.0,5.0,1962,0.200146802,23,3975,8,2,0,0,1,0,1,0,1
6611,59,2.0,49.47450847575552,5.0,3.0,12.0,1971,0.309479124,35,7715,4,0,6,0,1,0,1,0,1
6612,9,2.0,67.98116053488627,1.0,1.0,1.0,1977,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
6613,99,2.0,38.74388160639215,6.0,4.0,14.0,1973,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
6615,138,1.0,44.84656285873149,8.0,3.0,14.0,2004,0.0,36,6714,2,0,2,0,1,0,1,0,1
6616,62,2.0,59.37095332850174,11.0,12.0,14.0,2018,0.072157581,2,629,1,0,0,0,1,0,1,1,0
6617,90,2.0,45.78711305478213,5.0,5.0,5.0,1963,0.246031548,22,3151,4,3,3,0,1,1,0,0,1
6618,27,2.0,95.52606851975192,12.0,1.0,1.0,1977,0.07542368,11,3097,0,0,0,0,1,0,1,0,1
6619,67,1.0,38.776225886146214,7.0,8.0,12.0,1972,0.100455735,43,7227,0,1,6,0,1,0,1,1,0
6620,58,2.0,61.7686833671635,1.0,3.0,3.0,2017,0.43788524,23,5735,3,0,5,0,1,0,1,0,1
6622,1,2.0,61.97785561861604,12.0,15.0,17.0,2012,0.007122317,1,264,0,0,1,0,1,0,1,0,1
6623,167,5.0,111.04579867495636,9.0,6.0,6.0,1940,0.050272014,21,4231,14,0,3,0,1,0,1,0,1
6624,27,3.0,80.51039876417704,1.0,1.0,1.0,2016,0.017647053,2,469,0,0,0,0,1,0,1,0,1
6625,3,3.0,101.86270148534588,11.0,7.0,15.0,2013,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
6626,29,1.0,32.95662531197097,5.0,2.0,5.0,1964,0.040242764,25,3478,11,3,1,0,1,0,1,0,1
6627,119,2.0,45.08893339505771,5.0,3.0,5.0,1964,0.000995363,42,7651,1,1,5,0,1,0,1,0,1
6628,57,3.0,88.96876966380188,10.0,10.0,10.0,2005,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
6630,97,1.0,40.398616599259746,9.0,5.0,5.0,1930,0.306977489,27,5148,14,5,7,0,1,0,1,0,1
6631,27,1.0,39.209834009639344,9.0,8.0,16.0,1975,0.072157581,2,629,1,0,0,0,1,0,1,1,0
6632,27,2.0,75.44515500173904,1.0,12.0,17.0,2016,0.072157581,2,629,1,0,0,0,1,0,1,1,0
6635,61,3.0,65.90874205498707,8.0,2.0,12.0,1979,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
6636,70,1.0,35.79476689875042,6.0,9.0,9.0,1977,0.002211665,39,7614,3,1,5,0,1,0,1,1,0
6637,27,1.0,38.94896931928548,1.0,8.0,17.0,2019,0.011654127,4,915,0,0,0,0,1,0,1,0,1
6638,162,1.0,50.06179779929124,13.0,4.0,8.0,1956,0.174739084,17,3379,9,0,3,0,1,0,1,0,1
6639,11,3.0,62.546660781763926,8.0,7.0,9.0,1972,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
6640,28,2.0,49.5435385939334,5.0,10.0,12.0,1971,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
6641,6,2.0,65.35113292293178,1.0,8.0,25.0,2015,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
6642,96,1.0,35.47468540668868,9.0,6.0,14.0,2002,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
6643,53,1.0,34.2394609702116,6.0,4.0,9.0,1969,0.313924552,22,4625,11,2,10,0,1,0,1,0,1
6644,101,1.0,41.69877288430139,5.0,8.0,12.0,1971,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
6645,1,1.0,50.04375847438567,1.0,5.0,24.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
6646,6,2.0,54.95211874467248,1.0,5.0,17.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
6649,21,1.0,37.526541776176536,9.0,3.0,18.0,2011,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
6650,144,1.0,36.3460221512359,9.0,11.0,12.0,1969,0.306977489,27,5148,14,5,7,0,1,0,1,0,1
6651,53,2.0,59.329608011063144,7.0,15.0,17.0,2018,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
6652,41,3.0,61.73838337651118,6.0,9.0,9.0,1974,0.175054867,36,10055,3,1,0,0,1,0,1,0,1
6653,152,2.0,40.64990133793279,7.0,6.0,9.0,1964,0.042031587,37,6856,84,2,5,0,1,0,1,0,1
6654,6,1.0,41.89195957935522,0.0,10.0,16.0,2014,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
6655,11,1.0,40.27664954105588,7.0,9.0,9.0,1979,0.038692987000000005,28,6533,1,2,5,0,1,0,1,0,1
6656,98,2.0,45.81508381259457,5.0,8.0,9.0,1963,0.195781053,23,5212,6,3,2,0,1,0,1,0,1
6657,30,4.0,102.49558218736021,9.0,5.0,16.0,1985,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1
6658,61,2.0,57.48739932915574,10.0,2.0,17.0,1985,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
6659,129,3.0,79.33018398575908,7.0,8.0,15.0,1974,0.020741326,24,5613,5,2,5,0,1,0,1,0,1
6660,11,2.0,45.651104141733185,6.0,9.0,12.0,1975,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1
6662,0,1.0,46.55629175998217,10.0,8.0,19.0,2012,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
6663,118,2.0,36.417766083972396,7.0,7.0,9.0,1964,0.341071945,27,5664,48,3,11,0,1,0,1,0,1
6664,33,2.0,37.25310757030449,7.0,6.0,8.0,1963,0.051942062,17,4017,7,2,0,0,1,0,1,0,1
6665,12,2.0,58.992067832841904,10.0,8.0,17.0,1995,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
6666,11,3.0,67.28883269604587,9.0,7.0,12.0,1972,0.038692987000000005,28,6533,1,2,5,0,1,0,1,0,1
6667,7,2.0,47.336972890281956,5.0,5.0,5.0,1962,0.035145267,42,9292,3,0,3,0,1,0,1,0,1
6668,11,3.0,86.28712826669201,11.0,10.0,13.0,2015,0.038692987000000005,28,6533,1,2,5,0,1,0,1,0,1
6670,22,2.0,56.484305286038726,8.0,5.0,5.0,1962,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
